,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
651,"Robin Williams, Daniel Orozco, Allen Benson, Tammy Snyder, Diana Williams",6775 SP156318-D-mollugin 1�,"Infect. Immun. Mar. 2010, p. 994_¯_¿1003 Vol. 78, No. 3",10.1002/ijc.28032,2008,,,,,,duplicated blot panel,1,,,1.0,1.0,1,Robin Williams,https://pubmed.ncbi.nlm.nih.gov//8625497/,5,https://www.researchgate.net/publication/255790852_Augmentation_of_Epithelial_Resistance_to_Invading_Bacteria_by_Using_mRNA_Transfections,Medical University of South Carolina,United States,22,31.7,0.919
652,"Kimberly White, Suzanne White, David Bryant, Justin Payne, Shawn Beltran, Melissa Smith, Rodney Baker, Gina Christian",FoI cells were birthed by,"Breast Cancer Research 2013, 15:R49",10.1186/1471-2180-10-53,2013,,,1.0,,,Duplicated microscopy panels,1,1/15/2012,1.0,1.0,,1,Kimberly White,https://pubmed.ncbi.nlm.nih.gov//29933401/,12,https://www.researchgate.net/publication/236959534_Elevated_Maspin_Expression_Is_Associated_with_Better_Overall_Survival_in_Esophageal_Squamous_Cell_Carcinoma_ESCC,University of Bath,United Kingdom,missing,87.6,0.884
653,"Laura Clark, Darin Miller, Makayla Lewis, Olivia Middleton, Vanessa Gonzalez","APOLLO-3-3O6, which is a family of tubular","Infect. Immun. Mar. 2004, p. 1223_¯_¿1229 Vol. 72, No. 3",10.1371/journal.pone.0057285,2014,,1.0,1.0,1.0,,"duplicated blots, shifted, band duplicated within same panel",1,8/16/2008,,1.0,1.0,1,Laura Clark,https://pubmed.ncbi.nlm.nih.gov//26157088/,4,https://www.researchgate.net/publication/235378878_The_Type_VI_Secretion_System_Encoded_in_Salmonella_Pathogenicity_Island_19_Is_Required_for_Salmonella_enterica_Serotype_Gallinarum_Survival_within_Infected_Macrophages,Hong Kong Hospital Authority,"Hong Kong, China (SAR)",4,317,0.688
654,"Jake Jacobs, Kimberly Peterson, Michael Salazar, Norman Holmes, Tammy Evans, Timothy Sellers",Figure 5. A possible role for the H2O2-induced degradation of CD40 and HO-1a in the phagocytic,Cytokine 60 (2012) 718_¯_¿730,10.1155/2011/507920,2014,,,,,1,Overlapping microscopy images; multiple cases,1,3/14/2006,,,1.0,1,Jake Jacobs,https://pubmed.ncbi.nlm.nih.gov//18772439/,4,https://www.researchgate.net/publication/6987627_Autoantibodies_from_Sjogren's_syndrome_induce_activation_of_both_the_intrinsic_and_extrinsic_apoptotic_pathways_in_human_salivary_gland_cell_line_A-253,Taichung Veterans General Hospital,China,7,36.8,0.717
655,"David Cruz, Brianna Rodriguez, Erica Baker, Jerry Baker, Christopher Mclean, Kyle Nelson",Tobias H.,Cytokine 46 (2009) 72_¯_¿78,10.1111/j.1365-2672.2010.04795.x,2012,7-Jul,,1.0,1.0,1,"Overlapping microscopy, mirrored blot panels, multiple cases",1,9/30/2014,,1.0,,1,David Cruz,https://pubmed.ncbi.nlm.nih.gov//11953364/,3,https://www.researchgate.net/publication/7678036_Regulated_Expression_of_the_Beta2-Toxin_Gene_cpb2_in_Clostridium_perfringens_Type_A_Isolates_from_Horses_with_Gastrointestinal_Diseases,Hebrew University of Jerusalem,Israel,12,26.1,0.911
656,"Natalie Torres, Melissa Middleton, Craig Kramer, Meredith White, Amy Navarro, Jose Sweeney, Karen King, Jackson Roman",C. perfringens,"Nature, Vol 454, 7 August 2008, page 776",10.1016/j.cyto.2008.12.013,2005,,,,,,"Duplicated, and shifted western blot panels",1,,,1.0,,1,Natalie Torres,https://pubmed.ncbi.nlm.nih.gov//28336717/,8,https://www.researchgate.net/publication/236948811_HtrA1_in_human_urothelial_bladder_cancer_A_secreted_protein_and_a_potential_novel_biomarker,Zhejiang University,China,36,28.2,0.929
657,"Kimberly Martinez, Susan Smith, Roy Haney, Justin Lucero, Amy Pham",hopeylation of human,Microbiol Immunol 2010; 54: 564_¯_¿567,10.1083/jcb.201201133,2014,mBio,,,1.0,,Duplicated lanes with blot panel,1,10/15/2012,,1.0,,1,Kimberly Martinez,https://pubmed.ncbi.nlm.nih.gov//36314786/,3,https://www.researchgate.net/publication/223986090_Reactive_Oxygen_Species-Triggered_Trophoblast_Apoptosis_Is_Initiated_by_Endoplasmic_Reticulum_Stress_via_Activation_of_Caspase-12_CHOP_and_the_JNK_Pathway_in_Toxoplasma_gondii_Infection_in_Mice,"The University of Newcastle, Australia",Australia,40,3.8,0.785
658,"Alan Fletcher, Douglas Christensen, Kimberly Bruce, Randy Jones",@Whole Foods,mBio 2(6):  2011,10.1371/journal.pone.0092626,2013,7-Jul,,,,,Overlapping microscopy images,1,,,1.0,,1,Alan Fletcher,https://pubmed.ncbi.nlm.nih.gov//25915908/,2,https://www.researchgate.net/publication/341678889_Edwardsiella_tarda_Eta1_an_In_Vivo-Induced_Antigen_That_Is_Involved_in_Host_Infection,Cardiff University,United Kingdom,36,43.3,0.737
659,"Joel Perez, Jennifer Lee, Sarah Madden, James Ryan, Rebecca Pearson, Jason Smith, Gary Lewis, Henry Moreno, Leah Harmon",inhibit-,"PLOS Genetics, March 2013 | Volume 9 | Issue 3 | e1003361, doi:10.1371/journal.pgen.1003361",10.1371/journal.pone.0093563,2014,,,,1.0,,"Duplicated mirrored band, stamping in background",1,,,1.0,,1,Joel Perez,https://pubmed.ncbi.nlm.nih.gov//24391675/,8,https://www.researchgate.net/publication/235604153_Cisplatin_in_combination_with_zoledronic_acid_A_synergistic_effect_in_triple-negative_breast_cancer_cell_lines,Johns Hopkins Medicine,United States,38,17.3,0.911
660,"Amanda Vaughn, Michelle Diaz, Daniel Fields, Andrew Thomas, Alexandra Acevedo",The submucosal and,Cytokine 37 (2007) 227_¯_¿235,10.1371/journal.ppat.1003896,2005,,,,,,"Duplicated, and shifted western blot panels",1,,,1.0,,1,Amanda Vaughn,https://pubmed.ncbi.nlm.nih.gov//9422513/,4,https://www.researchgate.net/publication/234106266_Chronic_Morphine_Treatment_Attenuates_Cell_Growth_of_Human_BT474_Breast_Cancer_Cells_by_Rearrangement_of_the_ErbB_Signalling_Network,The Ohio State University,United States,53,missing,0.709
661,"Donna Patel, Jon Sims, Karen Harris, Darin Stewart, Nicole Rodriguez",Genomic DNA sequences of,"Nature, Vol 504, 19/26 DECEMBER 2013",10.1016/j.jaut.2007.02.007,2009,mBio,,,,,"duplicated blots, different exposure?",1,10/23/2014,,1.0,,1,Donna Patel,https://pubmed.ncbi.nlm.nih.gov//23357385/,15,https://www.researchgate.net/publication/308203028_Corrigendum_Distinct_expression_of_C44A_in_colorectal_cancer_detected_by_different_antibodies,Thammasat University,Thailand,77,3.5,0.934
662,"Clayton Perry, Maurice Hendricks, Jake Robles, Joann Davis, Joshua Holmes, Victor Salas, Gerald Rivera, Dawn Wells, Nicole Combs",BBB vaccine to be used for the detection of non-small-cell lung cancer (NSCLC) in Japan.,"PLOS ONE, July 2013 | Volume 8 | Issue 7 | e68296, doi:10.1371/journal.pone.0068296",10.1371/journal.pone.0094472,1998,,,1.0,1.0,,overlapping microscopy images,1,,,1.0,1.0,1,Clayton Perry,https://pubmed.ncbi.nlm.nih.gov//26241041/,7,https://www.researchgate.net/publication/51764979_Frequent_methylation_and_oncogenic_role_of_microRNA-34bc_in_small-cell_lung_cancer,Rosario National University,Argentina,15,19.4,0.89
663,"Jacqueline Bartlett, Elizabeth Harmon, James Smith, Jerry Collins, Amber Wilson, Megan Johnson",These authors contributed equally to this work.,"J. Clin. Microbiol. 2003, 41(6):2341",10.1038/onc.2013.237,2008,,,,1.0,,"Duplication, stretching, what not, the lot",1,1/14/2007,,1.0,1.0,1,Jacqueline Bartlett,https://pubmed.ncbi.nlm.nih.gov//11500829/,8,https://www.researchgate.net/publication/223986090_Reactive_Oxygen_Species-Triggered_Trophoblast_Apoptosis_Is_Initiated_by_Endoplasmic_Reticulum_Stress_via_Activation_of_Caspase-12_CHOP_and_the_JNK_Pathway_in_Toxoplasma_gondii_Infection_in_Mice,Texas A&M University,United States,47,317,0.888
664,"George Rios, Anthony Sandoval, Barbara Reynolds, David Garcia, Elizabeth Wright, Jennifer Baker, Tiffany Hubbard, Jessica Best, Michael Parker",What are the important hallmarks of early embryogenesis,"BioMed Research International Volume 2013, Article ID 210604",10.1016/j.cyto.2011.06.006,2005,4-Apr,,,,,Overlapping microscopy images,1,,,1.0,,1,George Rios,https://pubmed.ncbi.nlm.nih.gov//28351370/,9,https://www.researchgate.net/publication/24280496_Development_and_Evaluation_of_a_Sensitive_and_Specific_Assay_for_Diagnosis_of_Human_Toxocariasis_by_Use_of_Three_Recombinant_Antigens_TES-26_TES-30USM_and_TES-120,Genome Institute of Singapore,Singapore,39,44.2,0.873
665,"Bradley Barr, Christopher King, Mario Bennett",2009 U.S. Enfield Plc,"PLOS One, January 2014 | Volume 9 | Issue 1 | e86342",10.1371/journal.pone.0098448,2011,JCM,,,,1,Marker bands all identical?,1,3/14/2009,,1.0,,1,Bradley Barr,https://pubmed.ncbi.nlm.nih.gov//16120252/,5,https://www.researchgate.net/publication/6987627_Autoantibodies_from_Sjogren's_syndrome_induce_activation_of_both_the_intrinsic_and_extrinsic_apoptotic_pathways_in_human_salivary_gland_cell_line_A-253,"University of California, San Diego",United States,24,43.3,0.934
666,"Thomas Brown, George Schroeder MD, Donald Martinez, Joseph Morales, Ronald Hughes",Drosophila is an,"PLOS One, February 2014 | Volume 9 | Issue 2 | e89546",10.1002/ijc.27989,2012,3-Mar,,,,,duplicated microscopy panel; might be error,1,1/14/2007,,,,1,Thomas Brown,https://pubmed.ncbi.nlm.nih.gov//16081942/,5,https://www.researchgate.net/publication/223986090_Reactive_Oxygen_Species-Triggered_Trophoblast_Apoptosis_Is_Initiated_by_Endoplasmic_Reticulum_Stress_via_Activation_of_Caspase-12_CHOP_and_the_JNK_Pathway_in_Toxoplasma_gondii_Infection_in_Mice,Harvard Medical School,United States,20,15.9,0.916
667,"David Miles, Mark Freeman, Amanda Best, Christopher Adkins, Wanda Torres",Molecular pathogenicity of Bacillus subtilis,"Evidence-Based Complementary, and Alternative Medicine, Volume 2013, Article ID 594906",10.1371/journal.pone.0103868,2013,IAI,,1.0,,,Multiple cases of reused blot panels,1,1/15/2003,,1.0,1.0,1,David Miles,https://pubmed.ncbi.nlm.nih.gov//29933401/,8,https://www.researchgate.net/publication/225186068_The_Deubiquitylase_USP37_Links_REST_to_the_Control_of_p27_Stability_and_Cell_Proliferation,Logistical College of Chinese People's Armed Police Force,China,23,286.1,0.863
668,"Felicia Mathis, Hannah Pollard, Edwin Howard, Ronald Oliver, Elizabeth Lewis, Michael Mack, Dawn Martin, Christopher Rodriguez, Mrs. Annette Wagner DVM, Mark Kirby, Daniel Ramirez, Brenda Green, Anthony Alexander, Eric Griffith",then LmaR,"PLOS ONE, February 2013 | Volume 8 | Issue 2 | e57285, doi:10.1371/journal.pone.0057285",10.1016/j.cyto.2008.02.005,2008,,,,,1,,1,9/28/2016,,1.0,,1,Felicia Mathis,https://pubmed.ncbi.nlm.nih.gov//17196260/,6,https://www.researchgate.net/publication/6424631_Expression_of_extra_trinucleotide_in_CD44_variant_of_rheumatoid_arthritis_patients_allows_generation_of_disease-specific_monoclonal_antibody,Queen's University Belfast,United Kingdom,7,54,0.884
669,"Jamie Evans, John Newton, Omar Phelps, Jacqueline Young, Paula Oliver, Thomas Ray, Daniel Cochran, Steve White, Jacqueline Wilson, Michael Williams, Scott Chase, Michael Peters, Annette Smith","however, the activation of Rac1 (Rac1, Rac1R) and Rac1R2 (Rac1R, Rac1R2, Rac1R3, Rac1R4 and","Int. J. Cancer: 132, 795_¯_¿806 (2013)",10.1073/pnas.1202214109,2011,IAI,,1.0,,,"duplicated blots, shifted, band duplicated within same panel",1,7/15/2008,,,1.0,1,Jamie Evans,https://pubmed.ncbi.nlm.nih.gov//16081942/,5,https://www.researchgate.net/publication/261521822_a-Actinin_TvACTN3_of_Trichomonas_vaginalis_Is_an_RNA-Binding_Protein_That_Could_Participate_in_Its_Posttranscriptional_Iron_Regulatory_Mechanism,The University of York,United Kingdom,56,56,0.924
670,"Thomas Kelley, Dillon Ramos","Huawei P92230, an Indian based e-Fi and e-Fi cell","PLOS ONE, August 2013 | Volume 8 | Issue 8 | e71127",10.1128/IAI.00539-13,2012,5-May,,,1.0,,Duplicated bands within same blot,1,6/16/2007,,1.0,,1,Thomas Kelley,https://pubmed.ncbi.nlm.nih.gov//21274459/,9,https://www.researchgate.net/publication/232611515_TspanC8_tetraspanins_regulate_ADAM10Kuzbanian_trafficking_and_promote_Notch_activation_in_flies_and_mammals,Monash University (Australia),Australia,74,286.1,0.9
671,"Kathleen Vasquez, Miss Shelby Barnes MD, Amanda Heath, Deborah Taylor, Jessica Nguyen, Robert Thompson, Jessica Hansen, Adrienne Green, Erin Rodriguez",Bacteria have been shown to escape the cell cycle with an extra eucaryote-like migration motility in the cell cycle. We ,"PLOS ONE, April 2013 | Volume 8 | Issue 4 | e62170",10.1128/JCM.41.6.2341-2347.2003,2014,,1.0,1.0,,1,Overlapping microscopy images,1,11/15/2011,,1.0,,1,Kathleen Vasquez,https://pubmed.ncbi.nlm.nih.gov//22464013/,5,https://www.researchgate.net/publication/263293329_Mitogen_and_Stress_Activated_Kinases_Act_Co-operatively_with_CREB_during_the_Induction_of_Human_Cytomegalovirus_Immediate-Early_Gene_Expression_from_Latency,Chinese Academy of Sciences,China,24,10.5,0.785
672,"Mark Nunez, Philip Chavez, Ronnie Johnson, Lauren Elliott, Deborah Clark, Debra Roberts, Aaron Glenn, Darren Wallace",Starbucks has also recently revealed a new menu that includes products from the 3 leading microenterprises in the region,"Infection and Immunity 73: Feb. 2003, p. 766_¯_¿773",10.1371/journal.pone.0053940,2012,,,1.0,,,duplicated microscopy panels,1,2/16/2011,,1.0,,1,Mark Nunez,https://pubmed.ncbi.nlm.nih.gov//30719058/,6,https://www.researchgate.net/publication/221983373_Drosophila_Mgr_a_Prefoldin_subunit_cooperating_with_von_Hippel_Lindau_to_regulate_tubulin_stability,Nanjing Agricultural University,China,missing,25,0.885
673,"Lauren Jackson, April Reyes, Leslie Wang, William Allen, Mr. Phillip Knox, William Garcia, Hailey Johnson, Denise Martin",These were the first reports showing the effect of,"J. Clin. Microbiol. 2009, 47(6):1712. DOI: 10.1128/JCM.00001-09",10.1128/IAI.05798-11,2006,mBio,,1.0,1.0,,Overlapping microscopy images,1,1/16/2011,,1.0,,1,Lauren Jackson,https://pubmed.ncbi.nlm.nih.gov//35285245/,10,https://www.researchgate.net/publication/221983373_Drosophila_Mgr_a_Prefoldin_subunit_cooperating_with_von_Hippel_Lindau_to_regulate_tubulin_stability,Pamukkale University,Turkey,31,5.3,0.908
674,"Angela Garcia, Heather Allen, Matthew Martinez PhD, Jennifer Osborne, Bradley Taylor",.5. The mechanism of the,"PLOS One, April 2014 | Volume 9 | Issue 4 | e93995",10.1371/journal.pgen.1003361,2013,IAI,,1.0,,,bands in gel appear to be spliced in,1,,,,,1,Angela Garcia,https://pubmed.ncbi.nlm.nih.gov//26241041/,5,https://www.researchgate.net/publication/303366218_Targeting_breast_cancer-initiatingstem_cells_with_melanoma_differentiation-associated_gene-7interleukin-24_vol_133_pg_2726_2013,"Mount Sinai Hospital, Toronto",Canada,23,42.7,0.911
675,"Brandy Vega, Cindy Gonzalez, Shelley Parker, Gina Mcclain, Ms. Madeline Scott, Roy Wilson, Mary Wagner, Anthony Foster","Sarsakulam Kipling, S.K.",Cytokine 56 (2011) 365_¯_¿375,10.1155/2013/308130,2014,,1.0,,1.0,,"Duplicated/mirrored bands, manipulated",1,9/17/2002,,,,1,Brandy Vega,https://pubmed.ncbi.nlm.nih.gov//23818851/,4,https://www.researchgate.net/publication/26679633_Kaiso_is_expressed_in_lung_cancer_Its_expression_and_localization_is_affected_by_p120ctn,Rosario National University,Argentina,37,7.8,0.919
676,"Amy Villanueva, Samuel Stevens, Luis Lin, Marie Lopez",S. Typhimurium,Journal of Autoimmunity 25 (2005) 206-214,10.1186/gb-2013-14-10-r121,2013,,1.0,1.0,,,Duplicated area within the same blot,1,4/21/2016,,,1.0,1,Amy Villanueva,https://pubmed.ncbi.nlm.nih.gov//29059244/,9,https://www.researchgate.net/publication/307818212_Correction_Multi-Method_Approach_for_Characterizing_the_Interaction_between_Fusarium_verticillioides_and_Bacillus_thuringiensis_Subsp_Kurstaki,UNSW Sydney,Australia,34,41.3,0.923
677,"Charles Robinson, Erica Benjamin, Bryan Nelson, Sally Sweeney, Nathan Hahn",The Sjögren’s syndrome,"J. Clin. Microbiol. 2006, 44(8):2831",10.1073/pnas.1202214109,2012,,,1.0,1.0,,Duplicated blot panel within other panel,1,3/28/2017,,1.0,1.0,1,Charles Robinson,https://pubmed.ncbi.nlm.nih.gov//15731052/,12,https://www.researchgate.net/publication/223986090_Reactive_Oxygen_Species-Triggered_Trophoblast_Apoptosis_Is_Initiated_by_Endoplasmic_Reticulum_Stress_via_Activation_of_Caspase-12_CHOP_and_the_JNK_Pathway_in_Toxoplasma_gondii_Infection_in_Mice,Ludwig-Maximilians-University of Munich,Germany,199,286.1,0.891
678,"Alexander Goodman, Ryan Mcgee, Thomas Mcdonald, Miranda Garcia, Fernando Collins",VirG1810-M-CXCR4::GC,"Evidence-Based Complementary, and Alternative Medicine, Volume 2013, Article ID 467245",10.1016/j.cyto.2012.05.021,2013,5-May,,1.0,,1,Mirrored blot,1,10/17/2014,,1.0,,1,Alexander Goodman,https://pubmed.ncbi.nlm.nih.gov//23798383/,9,https://www.researchgate.net/publication/26796740_Bacillus_anthracis_Capsule_Activates_Caspase-1_and_Induces_Interleukin-1_Release_from_Differentiated_THP-1_and_Human_Monocyte-Derived_Dendritic_Cells?_sg=fE7z3rn_0FveqC_TGZCyWhmmb8q3y4eK_9e6KRUSKH5oUcqMruXlxERGwPCA38c1Jq_C0M1YC6LmTSc,Roswell Park Cancer Institute,United States,38,25.6,0.865
679,Maria Sanders,A B C D E F G H I J K L M N O P Q R S T U V W X Y Z AA AB AC AD AE AF AG AH AI AJ AK AL AM AN AO AP AQ AR AS AT AU AV AW,"PLOS ONE, August 2014 | Volume 9 | Issue 8 | e105049, doi: 10.1371/journal.pone.0105049",10.1038/nature10539,2006,,,,,,"Duplicated/mirrored bands, manipulated",1,,,1.0,,1,Maria Sanders,https://pubmed.ncbi.nlm.nih.gov//25950810/,2,https://www.researchgate.net/publication/264794682_Aspirin_Delimits_Platelet_Life_Span_by_Proteasomal_Inhibition,Monash University (Australia),Australia,9,50.8,0.906
680,"James Farley, Nicholas Thompson, Emily Fields, Jennifer Conner, Jamie Carey",A. Cladifaciens,Cytokine 56 (2011) 573_¯_¿580,10.1128/IAI.05798-11,2013,IAI,,1.0,,,"Two sets of duplicated blot panels, one rotated",1,10/17/2004,,1.0,,1,James Farley,https://pubmed.ncbi.nlm.nih.gov//28403826/,7,https://www.researchgate.net/publication/221979602_Ethanol_Extracts_of_Fruiting_Bodies_of_Antrodia_cinnamomea_Suppress_CL1-5_Human_Lung_Adenocarcinoma_Cells_Migration_by_Inhibiting_Matrix_Metalloproteinase-29_through_ERK_JNK_p38_and_PI3KAkt_Signaling_,Royal Adelaide Hospital,Australia,30,799.1,0.906
681,"Ashley Woods, Kathleen Campbell, Anthony Hall, Haley Reynolds, Beth Gordon, Sean Barrett, Patricia Miller, Meghan Dougherty, Jesse Johnson",transcription of the P-S6K1/2 MAPK pathway in cancer,Cytokine 44 (2008) 221_¯_¿228,10.1186/bcr3441,2014,2-Feb,,,,,Overlapping microscopy panels,1,8/15/2007,,1.0,,1,Ashley Woods,https://pubmed.ncbi.nlm.nih.gov//22815231/,6,https://www.researchgate.net/publication/233901210_The_Evolutionary_Rewiring_of_Ubiquitination_Targets_Has_Reprogrammed_the_Regulation_of_Carbon_Assimilation_in_the_Pathogenic_Yeast_Candida_albicans,Centre Hospitalier Régional Universitaire de Nîmes,France,38,14.9,0.884
682,"Jamie Miles, Kristen Foster, Jared Sullivan, Joyce Flores, Daniel Conley, William Ross, Robert Figueroa, Kathryn Sims, Mark Hunter",A fast,"Breast Cancer Research 2012, 14:R85",10.1038/onc.2013.184,2013,,,,,,Overlapping microscopy images,1,5/23/2016,,1.0,,1,Jamie Miles,https://pubmed.ncbi.nlm.nih.gov//15455686/,15,https://www.researchgate.net/publication/237004466_Osteopontin_signaling_upregulates_cyclooxygenase-2_expression_in_tumor-associated_macrophages_leading_to_enhanced_angiogenesis_and_melanoma_growth_via_alpha_9_beta_1_integrin,Nanjing Agricultural University,China,84,19.6,0.934
683,"Chelsey Henderson, Kimberly Graham, Rhonda Murray, Brian Cooper, James Esparza, Amanda Henry, Tammy Poole, Jared Santos",Rhodopsin (Rhodopsin-A)-,"J. Clin. Microbiol. 2009, 47(6):1712. DOI: 10.1128/JCM.00001-09",10.1016/j.jaut.2004.10.003,2014,,,,,,"duplicated gel panels, exact duplicate",1,,,1.0,,1,Chelsey Henderson,https://pubmed.ncbi.nlm.nih.gov//16120252/,6,https://www.researchgate.net/publication/51731097_A_SUMOylation-defective_MITF_germline_mutation_predisposes_to_melanoma_and_renal_carcinoma,Pamukkale University,Turkey,43,317,0.919
684,"Mrs. Melinda Warner, Laura Lawson, David Wilson, John Lopez",Cancer Cell,"PLOS ONE, February 2013 | Volume 8 | Issue 2 | e57285, doi:10.1371/journal.pone.0057285",10.1128/mBio.00275-11,2012,,,,,,,1,,,,,1,Mrs. Melinda Warner,https://pubmed.ncbi.nlm.nih.gov//22451918/,6,https://www.researchgate.net/publication/13424298_Localization_of_the_Intracellular_Activity_Domain_of_Pasteurella_multocida_Toxin_to_the_N_Terminus,Institute of Biochemistry and Biophysics Polish Academy of Sciences,Poland,96,13.6,0.916
