,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
636,"Teresa Smith, Juan Hopkins, Michael Avila, Anna Swanson, Jerome Mann, Edward Boyer, Daniel Flores, Timothy Patrick, Janet Gomez",Osteopontin signaling upregulates cyclooxygenase-2 expression in tumor-associated macrophages leading to enhanced angiogenesis and melanoma growth via a9b1 integrin,"Science 325, 1254 (2009)",10.1002/ijc.28280,2012,4-Apr,,,,,"Overlapping microscopy images, multiple cases",1,,,1.0,,1,Teresa Smith,https://pubmed.ncbi.nlm.nih.gov//27233117/,15,https://www.researchgate.net/publication/253336505_Baicalein_Selectively_Induces_Apoptosis_in_Activated_Lymphocytes_and_Ameliorates_Concanavalin_A-Induced_Hepatitis_in_Mice,Hebrew University of Jerusalem,Israel,35,10.6,0.917
637,"Patrick Archer, David Phillips, Ashley Clark, Elizabeth Stokes, Jamie Pugh, Frank Hicks, Brandon Dunlap",Chronic Morphine Treatment Attenuates Cell Growth of Human BT474 Breast Cancer Cells by Rearrangement of the ErbB Signalling Network,"PLOS Genetics, July 2014 | Volume 10 | Issue 7 | e1004480",10.1155/2012/595292,2013,,,1.0,,,duplicated microscopy panels,CHECK,8/15/2007,,1.0,1.0,1,Patrick Archer,https://pubmed.ncbi.nlm.nih.gov//28754238/,10,https://www.researchgate.net/publication/223974354_The_costimulatory_immunogen_LPS_induces_the_B-Cell_clones_that_infiltrate_transplanted_human_kidneys,Louisiana State University,United States,31,74.5,0.887
638,"Emily Bowers, Cassie King, Karen Gibson, Susan Young, Paul Peterson, Evan Foley, Kenneth Pacheco, Dennis Dixon",In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater in vivo efficacy versus gene delivery for TIMPs-1 or -2,"PLOS One, 14 April 2014 | Volume 9 | Issue 4 | e94472",10.1083/jcb.201201133,2005,IAI,,,1.0,,Duplicated microscopy panels,1,1/27/2015,,,1.0,1,Emily Bowers,https://pubmed.ncbi.nlm.nih.gov//24409315/,7,https://www.researchgate.net/publication/49792117_Antimetastatic_Potentials_of_Dioscorea_nipponica_on_Melanoma_In_Vitro_and_In_Vivo,Kurume University,Japan,10,11,0.799
639,"Morgan Huffman, Dr. Jocelyn Meyer DDS, Bryan Phillips, Zachary Lawrence, Jeffery Steele, Melinda Burke, Valerie Thompson, Robert Austin, John Nelson",Electroacupuncture Treatment Improves Neurological Function Associated with Regulation of Tight Junction Proteins in Rats with Cerebral Ischemia Reperfusion Injury,"Genome Biology 2013, 14:R121",10.1186/bcr3200,2012,IAI,,,1.0,,Multiple cases of reused blot panels,1,9/16/2003,,,,1,Morgan Huffman,https://pubmed.ncbi.nlm.nih.gov//36314802/,5,https://www.researchgate.net/publication/51471687_MKP-1_Regulates_Cytokine_mRNA_Stability_Through_Selectively_Modulation_Subcellular_Translocation_of_AUF1,Università degli Studi di Bari Aldo Moro,Italy,15,53.7,0.717
640,"Chelsea Melton, Brandon Yang, Hannah Todd, Michael Johnson, Kelly Stevenson, Katrina Pitts",RAS promotes tumorigenesis through genomic instability induced by imbalanced expression of Aurora-A and BRCA2 in midbody during cytokinesis,"PLOS ONE, August 2014 | Volume 9 | Issue 8 | e105049, doi: 10.1371/journal.pone.0105049",10.1016/j.lungcan.2011.10.002,2014,,,,,,Duplicated blot,1,1/15/2004,,1.0,,1,Chelsea Melton,https://pubmed.ncbi.nlm.nih.gov//15731052/,8,https://www.researchgate.net/publication/237057984_HIV-1_Tat_Protein_Increases_Microglial_Outward_K_Current_and_Resultant_Neurotoxic_Activity,Clinical Reference Laboratory,Location information not found,52,24,0.717
641,"Manuel Blackwell, Yvonne Barnett, Mrs. Amy Wolfe DVM, Erin Anderson, Stephen Santiago",Preparation of Monoclonal Antibodies Cross-Reactive with Orthopoxviruses and Their Application for Direct Immunofluorescence Test,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 197-201, 2013",10.1016/j.lungcan.2011.10.002,2013,3-Mar,,1.0,1.0,,"Duplicated, and shifted GAPDH gel panel",1,,,1.0,1.0,1,Manuel Blackwell,https://pubmed.ncbi.nlm.nih.gov//26846280/,9,https://www.researchgate.net/publication/259919743_Differential_Effects_of_Collagen_Prolyl_3-Hydroxylation_on_Skeletal_Tissues,Southern Medical University,China,35,15.9,0.917
642,"Betty Gonzalez, Bradley Porter, Donna Nguyen, Billy Fields, Kathy Hayden","PrPST, a Soluble, Protease Resistant and Truncated PrP Form Features in the Pathogenesis of a Genetic Prion Disease","PLOS ONE, February 2013 | Volume 8 | Issue 2 | e57285, doi:10.1371/journal.pone.0057285",10.1371/journal.pgen.1003361,2013,,,1.0,1.0,1,duplicated bands within same gel panel,1,11/17/2016,,1.0,1.0,1,Betty Gonzalez,https://pubmed.ncbi.nlm.nih.gov//27247939/,4,https://www.researchgate.net/publication/24280496_Development_and_Evaluation_of_a_Sensitive_and_Specific_Assay_for_Diagnosis_of_Human_Toxocariasis_by_Use_of_Three_Recombinant_Antigens_TES-26_TES-30USM_and_TES-120,Kurume University,Japan,33,46.3,0.919
643,"Thomas Rodgers, Daniel Johnston, Robert Fitzgerald, Christopher Boone, Raymond Perez, Theresa Rios, Charles Vazquez, Larry Davis, Justin Carlson, Frank Roberts, William Cooper, Joseph Griffin, Andrew Johnson, Michelle Patterson, Robert Stein",Ellipticine-induced apoptosis depends on Akt translocation and signaling in lung epithelial cancer cells,"Infect. Immun. 2012, 80(6):2121",10.1016/j.jaut.2007.02.007,2004,,,1.0,,1,"Overlapping microscopy, mirrored blot panels, multiple cases",1,6/16/2007,,1.0,,1,Thomas Rodgers,https://pubmed.ncbi.nlm.nih.gov//22451918/,8,https://www.researchgate.net/publication/229427366_Inhibition_of_rhabdomyosarcoma_cell_and_tumor_growth_by_targeting_specificity_protein_Sp_transcription_factors,Johns Hopkins Medicine,United States,25,6.8,0.688
644,"Louis Barnes, Duane Harris, Amy Hoffman, Dustin Murphy, Terri Rodriguez",TNF-a down-regulates the NaCeKC ATPase and the Na+-K+-2Cl- cotransporter in the rat colon via PGE2,"PLOS ONE, April 2013 | Volume 8 | Issue 4 | e62170",10.1128/mBio.00252-13,2014,3-Mar,,1.0,,,Multiple cases of shifted or duplicated blot panels,1,11/16/2007,,,,1,Louis Barnes,https://pubmed.ncbi.nlm.nih.gov//28403826/,5,https://www.researchgate.net/publication/5490445_Differential_chemokine_expression_in_tubular_cells_in_response_to_urinary_proteins_from_patients_with_nephrotic_syndrome,University of Texas MD Anderson Cancer Center,United States,43,46.3,0.917
645,"Stephen Riddle, Joseph Nash, Brandi Long, Tina Kelly, Cynthia Jones",Autocrine production of interleukin-8 confers cisplatin and paclitaxel resistance in ovarian cancer cells,"PLOS ONE, July 2013 | Volume 8 | Issue 7 | e68296, doi:10.1371/journal.pone.0068296",10.1128/mBio.00495-12,2012,10.1016/j.lungcan.2011.01.012,,1.0,,,"Duplicated mirrored band, stamping in background",1,4/15/2016,,1.0,,1,Stephen Riddle,https://pubmed.ncbi.nlm.nih.gov//23798383/,11,https://www.researchgate.net/publication/259919743_Differential_Effects_of_Collagen_Prolyl_3-Hydroxylation_on_Skeletal_Tissues,Baylor College of Medicine,United States,29,389.3,0.917
646,"Lisa Espinoza, Patrick Rodriguez, Joseph Horton, Beth Lopez, Robert Wilkinson, Elizabeth Elliott, Connie Lindsey, Eric Davis","miR-1915 and miR-1225-5p Regulate the Expression of CD133, PAX2 and TLR2 in Adult Renal Progenitor Cells","PLOS One, 14 April 2014 | Volume 9 | Issue 4 | e94472",10.1016/j.cyto.2009.07.004,2012,,,1.0,1.0,,"Identical microscopy panels, might be error",1,,,,1.0,1,Lisa Espinoza,https://pubmed.ncbi.nlm.nih.gov//24172061/,3,https://www.researchgate.net/publication/259355758_Dual_Inhibiting_Senescence_and_Epithelial-to-Mesenchymal_Transition_by_Erythropoietin_Preserve_Tubular_Epithelial_Cell_Regeneration_and_Ameliorate_Renal_Fibrosis_in_Unilateral_Ureteral_Obstruction,Osmania University,India,19,2.2,0.882
647,"Patrick Brewer, Alyssa Phillips, Erin Miller, Corey Evans, Alison Kim, Robin Jones, Marcus Alvarado, Ryan Hall, Joseph Mitchell, Mark King, Susan Morales, Kevin Adams, John Simpson",Role of MyD88 in Diminished Tumor Necrosis Factor Alpha Production by Newborn Mononuclear Cells in Response to Lipopolysaccharide,"Infect. Immun. Mar. 2010, p. 994_¯_¿1003 Vol. 78, No. 3",10.1038/onc.2014.22,2008,,,,1.0,1,"Several cuts, reused blot panel",1,10/15/2012,,1.0,,1,Patrick Brewer,https://pubmed.ncbi.nlm.nih.gov//16842883/,8,https://www.researchgate.net/publication/6839797_Roles_of_p38_and_ERK_MAP_kinases_in_IL-8_expression_in_TNF-a-_and_dexamethasone-stimulated_human_periodontal_ligament_cells,Westmead Institute for Medical Research,Australia,69,6.9,0.892
648,"Aaron Hayes, Sharon Cardenas, Kevin Nolan, Michael Black, Lisa Myers",Stac3 Inhibits Myoblast Differentiation into Myotubes,"Breast Cancer Research 2012, 14:R127",10.1128/IAI.71.3.1209_¯_¿1216.2003,2013,,,1.0,,1,Duplicated blot panels,1,6/16/2001,1.0,1.0,,1,Aaron Hayes,https://pubmed.ncbi.nlm.nih.gov//26771461/,4,https://www.researchgate.net/publication/23655925_Lactobacillus_bulgaricus_Prevents_Intestinal_Epithelial_Cell_Injury_Caused_by_Enterobacter_sakazakii-Induced_Nitric_Oxide_both_In_Vitro_and_in_the_Newborn_Rat_Model_of_Necrotizing_Enterocolitis?_sg=jUPoRzTJ1WFl1WbYgFCe0siROoGfoNhkUWYiA4c1wKiXHJLAjZ2kr1JTn19dS5zHJrhpw87bRP3meWU,Pfizer,United States,43,2.2,0.814
649,"Richard Hinton, Amy Bond, Lindsay Baker, Shannon Ferguson, Christina Yu, Lynn Gibson, David Black, Ronald Anderson, Justin Morris, Dr. Kathleen Manning, Jeremiah Alexander","c-Secretase inhibitor I induces apoptosis in chronic lymphocytic leukemia cells by proteasome inhibition, endoplasmic reticulum stress increase and Notch down-regulation","Infect. Immun. Mar. 2010, p. 994_¯_¿1003 Vol. 78, No. 3",10.1128/IAI.01769-14,2012,,,,,,Multiple cases of duplicated blots,1,9/16/2016,,1.0,,1,Richard Hinton,https://pubmed.ncbi.nlm.nih.gov//26692372/,3,https://www.researchgate.net/publication/259456778_Interplay_of_mevalonate_and_Hippo_pathways_regulates_RHAMM_transcription_via_YAP_to_modulate_breast_cancer_cell_motility,University Hospital Regensburg,Germany,42,44.2,0.923
650,"Kathleen Curtis, Kevin Curtis, Stephen Jackson",Meningococcal Porin PorB Prevents Cellular Apoptosis in a Toll-Like Receptor 2- and NF-__B-Independent Manner__,"Evidence-Based Complementary, and Alternative Medicine, Volume 2012, Article ID 732578",10.1111/j.1472-765X.2012.03263.x,2007,,,1.0,1.0,,duplication of whole panel?,1,6/13/2016,1.0,1.0,1.0,1,Kathleen Curtis,https://pubmed.ncbi.nlm.nih.gov//11705966/,5,https://www.researchgate.net/publication/303366218_Targeting_breast_cancer-initiatingstem_cells_with_melanoma_differentiation-associated_gene-7interleukin-24_vol_133_pg_2726_2013,University of Texas Southwestern Medical Center,United States,610,195.4,0.921
651,"Karen Watkins, Tami Montgomery, Bradley Reyes, John Miller, Richard Lewis",Repression of microRNA-768-3p by MEK/ERK signalling contributes to enhanced mRNA translation in human melanoma,"PLOS Pathogens, January 2013 | Volume 9 | Issue 1 | e1003114",10.1371/journal.pone.0057285,2013,IAI,,,1.0,,Duplicated blot panel within other panel,1,3/28/2017,,1.0,,1,Karen Watkins,https://pubmed.ncbi.nlm.nih.gov//27987581/,6,https://www.researchgate.net/publication/26679633_Kaiso_is_expressed_in_lung_cancer_Its_expression_and_localization_is_affected_by_p120ctn,China Medical University (ROC),China,52,6.9,0.911
652,"Alexander Ramos, Lisa Monroe, Robert Gay, Derek Beck, Joshua Peters",Orphan Nuclear Receptor Errc Induces C-Reactive Protein Gene Expression through Induction of ER-Bound Bzip Transmembrane Transcription Factor CREBH,"Letters in Applied Microbiology 55, 73_¯_¿81, 2012",10.1016/j.jaut.2004.10.003,2003,1-Jan,,,,,Mirrored blot,1,,,,,1,Alexander Ramos,https://pubmed.ncbi.nlm.nih.gov//22047961/,14,https://www.researchgate.net/publication/235756421_Spreading_Depression_Triggers_Headache_by_Activating_Neuronal_Panx1_Channels,The University of Hong Kong,"Hong Kong, China (SAR)",179,12.8,0.734
653,"Philip Crawford, Joseph Meyer, Carrie Stephens, Shelley Norris, Gabrielle Brown, Sara Gonzales, Toni Sanders, Kari Griffin",Loss of the Par3 Polarity Protein Promotes Breast Tumorigenesis and Metastasis,"PLOS One, March 2014 | Volume 9 | Issue 3 | e92305",10.1155/2012/595292,2006,,,,1.0,1,"Duplicated blot panels, different exposure",1,1/27/2015,,,,1,Philip Crawford,https://pubmed.ncbi.nlm.nih.gov//25878163/,8,https://www.researchgate.net/publication/234134954_Katanin_Localization_Requires_Triplet_Microtubules_in_Chlamydomonas_reinhardtii,Royal Adelaide Hospital,Australia,455,21.8,0.922
654,"Wendy Adams DVM, Michael Garrett, Kayla Hoffman, Edgar Nichols, Brett Marsh, Robin Wilkerson",Anti-inflammatory effect of aldose reductase inhibition in murine polymicrobial sepsis,"PLOS ONE, January 2013 | Volume 8 | Issue 1 | e53940",10.1016/j.cyto.2011.08.017,2014,JCM,,1.0,1.0,1,Multiple cases of shifted or duplicated blot panels,1,7/22/2014,,1.0,1.0,1,Wendy Adams DVM,https://pubmed.ncbi.nlm.nih.gov//20377773/,4,https://www.researchgate.net/publication/7744792_First_Infection_with_VanD-Type_Glycopeptide-Resistant_Enterococcus_faecium_in_Europe,The University of York,United Kingdom,14,122.4,0.934
655,"Andrea Rogers, Mr. Daniel Mendoza, Heather Robinson, Tracy Landry, Justin Ward, Heather Green, Joel Barr, Nicole Evans, Ann Armstrong, Natalie Lowe, Jonathan Harris",NOD2 Signaling Contributes to Host Defense in the Lungs against Escherichia coli Infection,Lung Cancer 67 (2010) 205_¯_¿215,10.1371/journal.pntd.0002890,1999,,,1.0,,1,"Overlapping microscopy, mirrored blot panels, multiple cases",1,5/14/2009,,,1.0,1,Andrea Rogers,https://pubmed.ncbi.nlm.nih.gov//27247939/,7,https://www.researchgate.net/publication/236959534_Elevated_Maspin_Expression_Is_Associated_with_Better_Overall_Survival_in_Esophageal_Squamous_Cell_Carcinoma_ESCC,American University of Beirut,Lebanon,13,5.3,0.672
656,"Michael Best, Kelsey Carpenter, Mr. Jonathan Love Jr.",Katanin Localization Requires Triplet Microtubules in Chlamydomonas reinhardtii,"Oncogene (2015) 34, 826_¯_¿837",10.1128/IAI.00956-09,2014,3-Mar,,,1.0,1,Duplicated blot panel,1,8/18/2014,,,1.0,1,Michael Best,https://pubmed.ncbi.nlm.nih.gov//19156717/,5,https://www.researchgate.net/publication/233965067_Terminalia_catappa_Exerts_Antimetastatic_Effects_on_Hepatocellular_Carcinoma_through_Transcriptional_Inhibition_of_Matrix_Metalloproteinase-9_by_Modulating_NF-kB_and_AP-1_Activity,Stony Brook University,United States,47,14.9,0.78
657,"William Reyes, Patricia Smith, Steven Carlson, Courtney Thompson",Astakine 2_¯_¿_he Dark Knight Linking Melatonin to Circadian Regulation in Crustaceans,"Lung Cancer (2006) 53, 273_¯_¿284",10.1371/journal.ppat.1003445,2009,IAI,,,1.0,,Duplicated bands within same blot panel,1,7/28/2014,,1.0,,1,William Reyes,https://pubmed.ncbi.nlm.nih.gov//26001899/,8,https://www.researchgate.net/publication/259450234_Low-Level_Laser_Stimulation_on_Adipose-Tissue-Derived_Stem_Cell_Treatments_for_Focal_Cerebral_Ischemia_in_Rats,China Medical University (PRC),China,12,6.8,0.725
658,"Kimberly Craig, Stephanie Jackson, Brandy Martin, Julie Bailey",Low-Level Laser Stimulation on Adipose-Tissue-Derived Stem Cell Treatments for Focal Cerebral Ischemia in Rats,"PLOS Pathogens, January 2014 | Volume 10 | Issue 1 | e1003896",10.1038/44188,2013,,,1.0,,1,Duplicated control blot panel,1,,,1.0,1.0,1,Kimberly Craig,https://pubmed.ncbi.nlm.nih.gov/15004057/,35,https://www.researchgate.net/publication/307719976_Correction_Formation_of_a_Polarised_Primitive_Endoderm_Layer_in_Embryoid_Bodies_Requires_FgfrErk_Signalling,Victoria University Kampala,Uganda,40,46.3,0.919
659,"Angela Moreno, Rachel Moore, Andrew Vega, Arthur Sloan, Mary Middleton, Mark Garcia, Patricia Gordon, Carla Kennedy, Adam White, Melody Franco",Preventive effect of caffeine and curcumin on hepato_ carcinogenesis in diethylnitrosamine_induced rats,"PLOS ONE, July 2013 | Volume 8 | Issue 7 | e68296, doi:10.1371/journal.pone.0068296",10.1371/journal.pntd.0002890,2005,2-Feb,,,1.0,1,duplicated blot panel,1,,,1.0,,1,Angela Moreno,https://pubmed.ncbi.nlm.nih.gov//22293778/,6,https://www.researchgate.net/publication/51753515_Association_and_Evidence_for_Linked_Recognition_of_Type_IV_Secretion_System_Proteins_VirB9-1_VirB9-2_and_VirB10_in_Anaplasma_marginale,Ewha Womans University,Korea (Republic of),missing,16.3,0.672
660,"Clayton Smith, Gregory Williams, Candace Allen, John Campbell, Jennifer Dawson, John Fernandez, Katie Myers, Eric Roberts, Thomas Butler, Darryl Graham, Jill Walker","Development and Evaluation of a Sensitive and Specific Assay for Diagnosis of Human Toxocariasis by Use of Three Recombinant Antigens (TES-26, TES-30USM and TES-120)","Letters in Applied Microbiology 55, 73_¯_¿81, 2012",10.1371/journal.pone.0105049,2012,3-Mar,,,,,Duplicated microscopy panels,1,1/15/2007,,1.0,,1,Clayton Smith,https://pubmed.ncbi.nlm.nih.gov//22293778/,7,https://www.researchgate.net/publication/233965067_Terminalia_catappa_Exerts_Antimetastatic_Effects_on_Hepatocellular_Carcinoma_through_Transcriptional_Inhibition_of_Matrix_Metalloproteinase-9_by_Modulating_NF-kB_and_AP-1_Activity,Taipei Medical University,China,23,10.4,0.905
661,"Michelle Myers, Jennifer Wilson, Emily Cruz, Stephen Weber, Erin Adams, Jennifer Buchanan",Interleukin-1 b inhibits NaC-KCATPase activity and protein expression in cardiac myocytes,"Infect. Immun. 2013, 81(12):4509",10.1128/IAI.00805-10,2004,,1.0,1.0,,,"duplicated blot, shifted microscopy",1,11/14/2016,1.0,,,1,Michelle Myers,https://pubmed.ncbi.nlm.nih.gov//35632723/,9,https://www.researchgate.net/publication/8007244_Differential_regulation_of_Cu_Zn-_and_Mn-superoxide_dismutases_by_retinoic_acid_in_normal_and_psoriatic_human_fibroblasts,Wayne State University,United States,24,25.6,0.725
662,"John Atkinson, Melissa Smith, Joel Castro, Ray Jones, Colleen Combs",Epsilon-Toxin Production by Clostridium perfringens Type D Strain CN3718 Is Dependent upon the agr Operon but Not the VirS/VirR Two-Component Regulatory System,Journal of Autoimmunity 25 (2005) 206-214,10.1016/j.cyto.2008.12.013,2012,5-May,,,1.0,,"Overlapping microscopy images, multiple times",1,3/28/2017,,1.0,,1,John Atkinson,https://pubmed.ncbi.nlm.nih.gov//20840156/,6,https://www.researchgate.net/publication/260841438_MMP7-mediated_cleavage_of_nucleolin_at_Asp255_induces_MMP9_expression_to_promote_tumor_malignancy,Ludwig-Maximilians-University of Munich,Germany,29,5.3,0.725
663,"Valerie Carey, Pamela Graves, Carla Perez, Kenneth Wilson, Crystal Wright DDS, Katherine Whitehead, John Hart",Fine Tuning Inflammation at the Front Door: Macrophage Complement Receptor 3-mediates Phagocytosis and Immune Suppression for Francisella tularensis,"Evidence-Based Complementary, and Alternative Medicine, Volume 2011, Article ID 507920",10.1371/journal.pone.0062170,2013,,,,1.0,,Multiple cases of duplicated blots,1,,,,1.0,1,Valerie Carey,https://pubmed.ncbi.nlm.nih.gov//23357385/,3,https://www.researchgate.net/publication/236226777_Molecular_Mechanism_of_SSR128129E_an_Extracellularly_Acting_Small-Molecule_Allosteric_Inhibitor_of_FGF_Receptor_Signaling,Università degli Studi di Bari Aldo Moro,Italy,39,missing,0.906
664,"Susan Miller, Jeremy Miller, Mark Sanford, Nathan Hartman, Ashley Hughes",Frequent methylation and oncogenic role of microRNA-34b/c in small-cell lung cancer,"PLOS ONE, August 2013 | Volume 8 | Issue 8 | e71127",10.1371/journal.pone.0092626,2001,,,,1.0,,"Overlapping microscopy images, multiple cases",1,10/29/2015,,1.0,1.0,1,Susan Miller,https://pubmed.ncbi.nlm.nih.gov//28754238/,7,https://www.researchgate.net/publication/255790852_Augmentation_of_Epithelial_Resistance_to_Invading_Bacteria_by_Using_mRNA_Transfections,University of Wisconsin–Madison,United States,48,13.1,0.908
